total,wins,losses,win_rate_pct,profit_factor,net_pnl_inr,avg_win_inr,avg_loss_inr,exits_sl,exits_t1,exits_t2,exits_trail,exits_cap,exits_eod,t1_hit_pct,t2_hit_pct,avg_sl_dist,gap_trades,normal_trades,gap_wins,nrm_wins,htf_min,mtf_min,ltf_min,exec_min,sl_buf,cap_pts,sector_confirm,gap_thr_pct,dte_filter,symbol,lot
12,7,5,58.3,6.283,6535.84,1110.43,247.43,4,5,0,0,0,3,41.7,0.0,164.8,3,9,0,7,180,30,3,3,5,0,1,0.8,10,BANKNIFTY,15
12,7,5,58.3,6.283,6535.84,1110.43,247.43,4,5,0,0,0,3,41.7,0.0,164.8,3,9,0,7,180,30,3,3,5,500,1,0.8,10,BANKNIFTY,15
12,7,5,58.3,5.604,6385.84,1110.43,277.43,4,5,0,0,0,3,41.7,0.0,169.8,3,9,0,7,180,30,3,3,10,0,1,0.8,10,BANKNIFTY,15
12,7,5,58.3,5.604,6385.84,1110.43,277.43,4,5,0,0,0,3,41.7,0.0,169.8,3,9,0,7,180,30,3,3,10,500,1,0.8,10,BANKNIFTY,15
35,30,5,85.7,5.596,23218.84,942.37,1010.48,4,23,0,0,6,2,65.7,0.0,266.9,12,23,10,20,180,15,3,3,30,200,1,0.8,0,BANKNIFTY,15
37,32,5,86.5,5.499,24545.22,937.51,1091.03,4,24,0,0,7,2,64.9,0.0,278.4,12,25,10,22,180,15,3,3,30,200,0,0.8,0,BANKNIFTY,15
12,7,5,58.3,5.274,5287.84,932.14,247.43,4,4,0,0,2,2,33.3,0.0,164.8,3,9,0,7,180,30,3,3,5,200,1,0.8,10,BANKNIFTY,15
33,29,4,87.9,5.214,22448.6,957.8,1331.91,3,22,0,0,6,2,66.7,0.0,281.8,9,24,9,20,180,15,3,3,30,200,1,1.0,0,BANKNIFTY,15
35,31,4,88.6,5.149,23774.98,951.79,1432.59,3,23,0,0,7,2,65.7,0.0,293.1,9,26,9,22,180,15,3,3,30,200,0,1.0,0,BANKNIFTY,15
37,31,6,83.8,5.07,27184.84,1092.4,1113.25,4,29,0,0,0,4,78.4,0.0,278.4,12,25,10,21,180,15,3,3,30,0,0,0.8,0,BANKNIFTY,15
37,31,6,83.8,5.07,27184.84,1092.4,1113.25,4,29,0,0,0,4,78.4,0.0,278.4,12,25,10,21,180,15,3,3,30,500,0,0.8,0,BANKNIFTY,15
35,28,7,80.0,5.042,22411.84,998.44,792.06,6,21,0,0,6,2,60.0,0.0,246.9,12,23,8,20,180,15,3,3,10,200,1,0.8,0,BANKNIFTY,15
12,7,5,58.3,5.03,6227.59,1110.43,309.08,4,5,0,0,0,3,41.7,0.0,178.3,3,9,0,7,180,30,3,3,20,0,1,0.8,10,BANKNIFTY,15
12,7,5,58.3,5.03,6227.59,1110.43,309.08,4,5,0,0,0,3,41.7,0.0,178.3,3,9,0,7,180,30,3,3,20,500,1,0.8,10,BANKNIFTY,15
37,30,7,81.1,4.992,23738.22,989.51,849.59,6,22,0,0,7,2,59.5,0.0,258.4,12,25,8,22,180,15,3,3,10,200,0,0.8,0,BANKNIFTY,15
35,29,6,82.9,4.944,22417.08,969.01,947.38,5,22,0,0,6,2,62.9,0.0,256.9,12,23,9,20,180,15,3,3,20,200,1,0.8,0,BANKNIFTY,15
37,31,6,83.8,4.901,23743.46,962.27,1014.5,5,23,0,0,7,2,62.2,0.0,268.4,12,25,9,22,180,15,3,3,20,200,0,0.8,0,BANKNIFTY,15
35,29,6,82.9,4.897,24458.58,1059.84,1046.13,4,27,0,0,0,4,77.1,0.0,266.9,12,23,10,19,180,15,3,3,30,0,1,0.8,0,BANKNIFTY,15
35,29,6,82.9,4.897,24458.58,1059.84,1046.13,4,27,0,0,0,4,77.1,0.0,266.9,12,23,10,19,180,15,3,3,30,500,1,0.8,0,BANKNIFTY,15
35,30,5,85.7,4.798,26414.6,1112.31,1390.95,3,28,0,0,0,4,80.0,0.0,293.1,9,26,9,21,180,15,3,3,30,0,0,1.0,0,BANKNIFTY,15
26,22,4,84.6,4.798,15228.35,874.45,1002.38,3,18,0,0,3,2,69.2,0.0,202.6,8,18,7,15,180,15,3,3,30,200,1,0.8,20,BANKNIFTY,15
35,30,5,85.7,4.798,26414.6,1112.31,1390.95,3,28,0,0,0,4,80.0,0.0,293.1,9,26,9,21,180,15,3,3,30,500,0,1.0,0,BANKNIFTY,15
28,24,4,85.7,4.752,16554.73,873.62,1103.06,3,19,0,0,4,2,67.9,0.0,222.3,8,20,7,17,180,15,3,3,30,200,0,0.8,20,BANKNIFTY,15
12,7,5,58.3,4.704,5137.84,932.14,277.43,4,4,0,0,2,2,33.3,0.0,169.8,3,9,0,7,180,30,3,3,10,200,1,0.8,10,BANKNIFTY,15
13,7,6,53.8,4.697,6118.09,1110.43,275.81,4,5,0,0,0,4,38.5,0.0,191.6,3,10,0,7,180,30,3,3,5,0,0,0.8,10,BANKNIFTY,15
13,7,6,53.8,4.697,6118.09,1110.43,275.81,4,5,0,0,0,4,38.5,0.0,191.6,3,10,0,7,180,30,3,3,5,500,0,0.8,10,BANKNIFTY,15
37,29,8,78.4,4.678,26377.84,1156.87,896.44,6,27,0,0,0,4,73.0,0.0,258.4,12,25,8,21,180,15,3,3,10,0,0,0.8,0,BANKNIFTY,15
37,29,8,78.4,4.678,26377.84,1156.87,896.44,6,27,0,0,0,4,73.0,0.0,258.4,12,25,8,21,180,15,3,3,10,500,0,0.8,0,BANKNIFTY,15
33,28,5,84.8,4.615,23688.34,1080.01,1310.4,3,26,0,0,0,4,78.8,0.0,281.8,9,24,9,19,180,15,3,3,30,0,1,1.0,0,BANKNIFTY,15
33,28,5,84.8,4.615,23688.34,1080.01,1310.4,3,26,0,0,0,4,78.8,0.0,281.8,9,24,9,19,180,15,3,3,30,500,1,1.0,0,BANKNIFTY,15
37,30,7,81.1,4.608,26383.08,1123.15,1044.48,5,28,0,0,0,4,75.7,0.0,268.4,12,25,9,21,180,15,3,3,20,0,0,0.8,0,BANKNIFTY,15
37,30,7,81.1,4.608,26383.08,1123.15,1044.48,5,28,0,0,0,4,75.7,0.0,268.4,12,25,9,21,180,15,3,3,20,500,0,0.8,0,BANKNIFTY,15
33,27,6,81.8,4.6,21491.6,1017.08,994.94,5,20,0,0,6,2,60.6,0.0,261.8,9,24,7,20,180,15,3,3,10,200,1,1.0,0,BANKNIFTY,15
35,29,6,82.9,4.581,22817.98,1006.56,1062.06,5,21,0,0,7,2,60.0,0.0,273.1,9,26,7,22,180,15,3,3,10,200,0,1.0,0,BANKNIFTY,15
33,28,5,84.8,4.575,21571.84,985.94,1206.9,4,21,0,0,6,2,63.6,0.0,271.8,9,24,8,20,180,15,3,3,20,200,1,1.0,0,BANKNIFTY,15
35,30,5,85.7,4.557,22898.22,977.85,1287.45,4,22,0,0,7,2,62.9,0.0,283.1,9,26,8,22,180,15,3,3,20,200,0,1.0,0,BANKNIFTY,15
31,25,6,80.6,4.555,18920.22,969.7,887.06,4,18,0,0,6,3,58.1,0.0,237.5,8,23,7,18,120,15,3,3,30,200,0,0.8,20,BANKNIFTY,15
31,25,6,80.6,4.555,18920.22,969.7,887.06,4,18,0,0,6,3,58.1,0.0,237.5,8,23,7,18,120,15,3,3,30,200,1,0.8,20,BANKNIFTY,15
35,27,8,77.1,4.494,23651.58,1126.68,846.1,6,25,0,0,0,4,71.4,0.0,246.9,12,23,8,19,180,15,3,3,10,0,1,0.8,0,BANKNIFTY,15
35,27,8,77.1,4.494,23651.58,1126.68,846.1,6,25,0,0,0,4,71.4,0.0,246.9,12,23,8,19,180,15,3,3,10,500,1,0.8,0,BANKNIFTY,15
35,27,8,77.1,4.478,21074.97,1004.97,757.41,7,20,0,0,6,2,57.1,0.0,241.9,12,23,7,20,180,15,3,3,5,200,1,0.8,0,BANKNIFTY,15
37,29,8,78.4,4.467,22401.35,995.29,807.75,7,21,0,0,7,2,56.8,0.0,253.4,12,25,7,22,180,15,3,3,5,200,0,0.8,0,BANKNIFTY,15
35,28,7,80.0,4.424,23656.82,1091.62,986.95,5,26,0,0,0,4,74.3,0.0,256.9,12,23,9,19,180,15,3,3,20,0,1,0.8,0,BANKNIFTY,15
35,28,7,80.0,4.424,23656.82,1091.62,986.95,5,26,0,0,0,4,74.3,0.0,256.9,12,23,9,19,180,15,3,3,20,500,1,0.8,0,BANKNIFTY,15
41,33,8,80.5,4.386,28533.33,1120.02,1053.42,5,21,0,0,11,4,51.2,0.0,246.6,9,32,9,24,120,15,3,3,30,200,0,1.0,0,BANKNIFTY,15
41,33,8,80.5,4.386,28533.33,1120.02,1053.42,5,21,0,0,11,4,51.2,0.0,246.6,9,32,9,24,120,15,3,3,30,200,1,1.0,0,BANKNIFTY,15
35,28,7,80.0,4.351,25457.6,1180.51,1085.25,5,26,0,0,0,4,74.3,0.0,273.1,9,26,7,21,180,15,3,3,10,0,0,1.0,0,BANKNIFTY,15
35,28,7,80.0,4.351,25457.6,1180.51,1085.25,5,26,0,0,0,4,74.3,0.0,273.1,9,26,7,21,180,15,3,3,10,500,0,1.0,0,BANKNIFTY,15
35,29,6,82.9,4.333,25537.84,1144.81,1276.94,4,27,0,0,0,4,77.1,0.0,283.1,9,26,8,21,180,15,3,3,20,0,0,1.0,0,BANKNIFTY,15
35,29,6,82.9,4.333,25537.84,1144.81,1276.94,4,27,0,0,0,4,77.1,0.0,283.1,9,26,8,21,180,15,3,3,20,500,0,1.0,0,BANKNIFTY,15
13,7,6,53.8,4.307,5968.09,1110.43,300.81,4,5,0,0,0,4,38.5,0.0,196.6,3,10,0,7,180,30,3,3,10,0,0,0.8,10,BANKNIFTY,15
13,7,6,53.8,4.307,5968.09,1110.43,300.81,4,5,0,0,0,4,38.5,0.0,196.6,3,10,0,7,180,30,3,3,10,500,0,0.8,10,BANKNIFTY,15
41,32,9,78.0,4.279,34274.96,1397.75,1161.46,6,29,0,0,0,6,70.7,0.0,246.6,9,32,9,23,120,15,3,3,30,0,0,1.0,0,BANKNIFTY,15
41,32,9,78.0,4.279,34274.96,1397.75,1161.46,6,29,0,0,0,6,70.7,0.0,246.6,9,32,9,23,120,15,3,3,30,0,1,1.0,0,BANKNIFTY,15
41,32,9,78.0,4.279,34274.96,1397.75,1161.46,6,29,0,0,0,6,70.7,0.0,246.6,9,32,9,23,120,15,3,3,30,500,0,1.0,0,BANKNIFTY,15
41,32,9,78.0,4.279,34274.96,1397.75,1161.46,6,29,0,0,0,6,70.7,0.0,246.6,9,32,9,23,120,15,3,3,30,500,1,1.0,0,BANKNIFTY,15
37,28,9,75.7,4.258,25040.97,1168.83,854.04,7,26,0,0,0,4,70.3,0.0,253.4,12,25,7,21,180,15,3,3,5,0,0,0.8,0,BANKNIFTY,15
37,28,9,75.7,4.258,25040.97,1168.83,854.04,7,26,0,0,0,4,70.3,0.0,253.4,12,25,7,21,180,15,3,3,5,500,0,0.8,0,BANKNIFTY,15
12,7,5,58.3,4.222,4979.59,932.14,309.08,4,4,0,0,2,2,33.3,0.0,178.3,3,9,0,7,180,30,3,3,20,200,1,0.8,10,BANKNIFTY,15
12,7,5,58.3,4.212,5927.59,1110.43,369.08,4,5,0,0,0,3,41.7,0.0,188.3,3,9,0,7,180,30,3,3,30,0,1,0.8,10,BANKNIFTY,15
12,7,5,58.3,4.212,5927.59,1110.43,369.08,4,5,0,0,0,3,41.7,0.0,188.3,3,9,0,7,180,30,3,3,30,500,1,0.8,10,BANKNIFTY,15
31,25,6,80.6,4.194,19252.09,1011.21,1004.69,4,17,0,0,7,3,54.8,0.0,243.9,6,25,6,19,120,15,3,3,30,200,0,1.0,20,BANKNIFTY,15
31,25,6,80.6,4.194,19252.09,1011.21,1004.69,4,17,0,0,7,3,54.8,0.0,243.9,6,25,6,19,120,15,3,3,30,200,1,1.0,20,BANKNIFTY,15
28,22,6,78.6,4.162,19060.84,1140.41,1004.69,4,12,0,0,9,3,42.9,0.0,265.9,0,28,0,22,120,15,3,3,30,200,0,99.0,20,BANKNIFTY,15
28,22,6,78.6,4.162,19060.84,1140.41,1004.69,4,12,0,0,9,3,42.9,0.0,265.9,0,28,0,22,120,15,3,3,30,200,1,99.0,20,BANKNIFTY,15
33,26,7,78.8,4.16,22731.34,1150.97,1027.72,5,24,0,0,0,4,72.7,0.0,261.8,9,24,7,19,180,15,3,3,10,0,1,1.0,0,BANKNIFTY,15
33,26,7,78.8,4.16,22731.34,1150.97,1027.72,5,24,0,0,0,4,72.7,0.0,261.8,9,24,7,19,180,15,3,3,10,500,1,1.0,0,BANKNIFTY,15
33,27,6,81.8,4.143,22811.58,1113.72,1209.82,4,25,0,0,0,4,75.8,0.0,271.8,9,24,8,19,180,15,3,3,20,0,1,1.0,0,BANKNIFTY,15
33,27,6,81.8,4.143,22811.58,1113.72,1209.82,4,25,0,0,0,4,75.8,0.0,271.8,9,24,8,19,180,15,3,3,20,500,1,1.0,0,BANKNIFTY,15
35,28,7,80.0,4.097,21443.61,1013.16,989.25,6,20,0,0,7,2,57.1,0.0,268.1,9,26,6,22,180,15,3,3,5,200,0,1.0,0,BANKNIFTY,15
28,22,6,78.6,4.086,15597.73,938.73,842.38,5,17,0,0,4,2,60.7,0.0,202.3,8,20,5,17,180,15,3,3,10,200,0,0.8,20,BANKNIFTY,15
33,26,7,78.8,4.085,20117.23,1024.59,931.71,6,19,0,0,6,2,57.6,0.0,256.8,9,24,6,20,180,15,3,3,5,200,1,1.0,0,BANKNIFTY,15
12,8,4,66.7,4.084,5357.23,886.83,434.35,3,6,0,0,0,3,50.0,0.0,174.3,3,9,2,6,180,30,5,3,5,0,1,0.8,10,BANKNIFTY,15
12,8,4,66.7,4.084,5357.23,886.83,434.35,3,6,0,0,0,3,50.0,0.0,174.3,3,9,2,6,180,30,5,3,5,500,1,0.8,10,BANKNIFTY,15
26,20,6,76.9,4.068,14271.35,946.14,775.25,5,16,0,0,3,2,61.5,0.0,182.6,8,18,5,15,180,15,3,3,10,200,1,0.8,20,BANKNIFTY,15
35,26,9,74.3,4.064,22314.71,1138.4,809.29,7,24,0,0,0,4,68.6,0.0,241.9,12,23,7,19,180,15,3,3,5,0,1,0.8,0,BANKNIFTY,15
35,26,9,74.3,4.064,22314.71,1138.4,809.29,7,24,0,0,0,4,68.6,0.0,241.9,12,23,7,19,180,15,3,3,5,500,1,0.8,0,BANKNIFTY,15
28,23,5,82.1,4.063,15677.97,904.22,1023.83,4,18,0,0,4,2,64.3,0.0,212.3,8,20,6,17,180,15,3,3,20,200,0,0.8,20,BANKNIFTY,15
55,38,17,69.1,4.052,39233.94,1370.79,756.24,15,36,0,0,0,4,65.5,0.0,174.7,12,43,6,32,75,15,3,1,5,0,0,0.8,0,BANKNIFTY,15
55,38,17,69.1,4.052,39233.94,1370.79,756.24,15,36,0,0,0,4,65.5,0.0,174.7,12,43,6,32,75,15,3,1,5,0,1,0.8,0,BANKNIFTY,15
55,38,17,69.1,4.052,39233.94,1370.79,756.24,15,36,0,0,0,4,65.5,0.0,174.7,12,43,6,32,75,15,3,1,5,500,0,0.8,0,BANKNIFTY,15
55,38,17,69.1,4.052,39233.94,1370.79,756.24,15,36,0,0,0,4,65.5,0.0,174.7,12,43,6,32,75,15,3,1,5,500,1,0.8,0,BANKNIFTY,15
26,21,5,80.8,4.043,14351.59,908.0,943.28,4,17,0,0,3,2,65.4,0.0,192.6,8,18,6,15,180,15,3,3,20,200,1,0.8,20,BANKNIFTY,15
28,21,7,75.0,4.025,17674.46,1119.87,834.7,5,12,0,0,8,3,42.9,0.0,240.9,0,28,0,21,120,15,3,3,5,200,0,99.0,20,BANKNIFTY,15
28,21,7,75.0,4.025,17674.46,1119.87,834.7,5,12,0,0,8,3,42.9,0.0,240.9,0,28,0,21,120,15,3,3,5,200,1,99.0,20,BANKNIFTY,15
55,40,15,72.7,3.96,39835.45,1332.29,897.08,13,38,0,0,0,4,69.1,0.0,198.0,12,43,8,32,75,15,3,1,30,0,0,0.8,0,BANKNIFTY,15
55,40,15,72.7,3.96,39835.45,1332.29,897.08,13,38,0,0,0,4,69.1,0.0,198.0,12,43,8,32,75,15,3,1,30,0,1,0.8,0,BANKNIFTY,15
55,40,15,72.7,3.96,39835.45,1332.29,897.08,13,38,0,0,0,4,69.1,0.0,198.0,12,43,8,32,75,15,3,1,30,500,0,0.8,0,BANKNIFTY,15
55,40,15,72.7,3.96,39835.45,1332.29,897.08,13,38,0,0,0,4,69.1,0.0,198.0,12,43,8,32,75,15,3,1,30,500,1,0.8,0,BANKNIFTY,15
13,7,6,53.8,3.959,5809.84,1110.43,327.19,4,5,0,0,0,4,38.5,0.0,205.1,3,10,0,7,180,30,3,3,20,0,0,0.8,10,BANKNIFTY,15
13,7,6,53.8,3.959,5809.84,1110.43,327.19,4,5,0,0,0,4,38.5,0.0,205.1,3,10,0,7,180,30,3,3,20,500,0,0.8,10,BANKNIFTY,15
35,27,8,77.1,3.955,24083.23,1193.79,1018.64,6,25,0,0,0,4,71.4,0.0,268.1,9,26,6,21,180,15,3,3,5,0,0,1.0,0,BANKNIFTY,15
35,27,8,77.1,3.955,24083.23,1193.79,1018.64,6,25,0,0,0,4,71.4,0.0,268.1,9,26,6,21,180,15,3,3,5,500,0,1.0,0,BANKNIFTY,15
28,21,7,75.0,3.953,23782.1,1516.0,1150.55,5,17,0,0,1,5,60.7,0.0,265.9,0,28,0,21,120,15,3,3,30,500,0,99.0,20,BANKNIFTY,15
28,21,7,75.0,3.953,23782.1,1516.0,1150.55,5,17,0,0,1,5,60.7,0.0,265.9,0,28,0,21,120,15,3,3,30,500,1,99.0,20,BANKNIFTY,15
13,7,6,53.8,3.943,4870.09,932.14,275.81,4,4,0,0,2,3,30.8,0.0,191.6,3,10,0,7,180,30,3,3,5,200,0,0.8,10,BANKNIFTY,15
28,23,5,82.1,3.93,16517.23,963.21,1127.33,3,21,0,0,0,4,75.0,0.0,222.3,8,20,7,16,180,15,3,3,30,0,0,0.8,20,BANKNIFTY,15
28,23,5,82.1,3.93,16517.23,963.21,1127.33,3,21,0,0,0,4,75.0,0.0,222.3,8,20,7,16,180,15,3,3,30,500,0,0.8,20,BANKNIFTY,15
41,32,9,78.0,3.925,25636.46,1075.03,973.83,6,22,0,0,9,4,53.7,0.0,240.3,12,29,10,22,120,15,3,3,30,200,0,0.8,0,BANKNIFTY,15
41,32,9,78.0,3.925,25636.46,1075.03,973.83,6,22,0,0,9,4,53.7,0.0,240.3,12,29,10,22,120,15,3,3,30,200,1,0.8,0,BANKNIFTY,15
28,21,7,75.0,3.9,17486.96,1119.87,861.48,5,12,0,0,8,3,42.9,0.0,245.9,0,28,0,21,120,15,3,3,10,200,0,99.0,20,BANKNIFTY,15
28,21,7,75.0,3.9,17486.96,1119.87,861.48,5,12,0,0,8,3,42.9,0.0,245.9,0,28,0,21,120,15,3,3,10,200,1,99.0,20,BANKNIFTY,15
55,38,17,69.1,3.882,38671.44,1370.79,789.33,15,36,0,0,0,4,65.5,0.0,179.7,12,43,6,32,75,15,3,1,10,0,0,0.8,0,BANKNIFTY,15
55,38,17,69.1,3.882,38671.44,1370.79,789.33,15,36,0,0,0,4,65.5,0.0,179.7,12,43,6,32,75,15,3,1,10,0,1,0.8,0,BANKNIFTY,15
55,38,17,69.1,3.882,38671.44,1370.79,789.33,15,36,0,0,0,4,65.5,0.0,179.7,12,43,6,32,75,15,3,1,10,500,0,0.8,0,BANKNIFTY,15
55,38,17,69.1,3.882,38671.44,1370.79,789.33,15,36,0,0,0,4,65.5,0.0,179.7,12,43,6,32,75,15,3,1,10,500,1,0.8,0,BANKNIFTY,15
37,27,10,73.0,3.858,33820.47,1690.92,1183.43,7,23,0,0,1,6,62.2,0.0,285.4,0,37,0,27,120,15,3,3,30,500,0,99.0,0,BANKNIFTY,15
37,27,10,73.0,3.858,33820.47,1690.92,1183.43,7,23,0,0,1,6,62.2,0.0,285.4,0,37,0,27,120,15,3,3,30,500,1,99.0,0,BANKNIFTY,15
35,25,10,71.4,3.837,19732.86,1067.5,695.48,8,23,0,0,0,4,65.7,0.0,274.9,12,23,7,18,180,30,5,3,20,0,1,0.8,0,BANKNIFTY,15
35,25,10,71.4,3.837,19732.86,1067.5,695.48,8,23,0,0,0,4,65.7,0.0,274.9,12,23,7,18,180,30,5,3,20,500,1,0.8,0,BANKNIFTY,15
12,8,4,66.7,3.835,5244.73,886.83,462.47,3,6,0,0,0,3,50.0,0.0,179.3,3,9,2,6,180,30,5,3,10,0,1,0.8,10,BANKNIFTY,15
12,8,4,66.7,3.835,5244.73,886.83,462.47,3,6,0,0,0,3,50.0,0.0,179.3,3,9,2,6,180,30,5,3,10,500,1,0.8,10,BANKNIFTY,15
30,24,6,80.0,3.833,26230.85,1478.75,1543.19,4,21,0,0,0,5,70.0,0.0,333.9,0,30,0,24,180,15,3,3,5,0,0,99.0,0,BANKNIFTY,15
28,21,7,75.0,3.816,22676.59,1463.36,1150.55,5,17,0,0,0,6,60.7,0.0,265.9,0,28,0,21,120,15,3,3,30,0,0,99.0,20,BANKNIFTY,15
28,21,7,75.0,3.816,22676.59,1463.36,1150.55,5,17,0,0,0,6,60.7,0.0,265.9,0,28,0,21,120,15,3,3,30,0,1,99.0,20,BANKNIFTY,15
37,26,11,70.3,3.807,31122.72,1623.43,1007.86,8,22,0,0,1,6,59.5,0.0,260.4,0,37,0,26,120,15,3,3,5,500,0,99.0,0,BANKNIFTY,15
37,26,11,70.3,3.807,31122.72,1623.43,1007.86,8,22,0,0,1,6,59.5,0.0,260.4,0,37,0,26,120,15,3,3,5,500,1,99.0,0,BANKNIFTY,15
35,24,11,68.6,3.798,18825.74,1064.73,611.63,9,22,0,0,0,4,62.9,0.0,264.9,12,23,7,17,180,30,5,3,10,0,1,0.8,0,BANKNIFTY,15
35,24,11,68.6,3.798,18825.74,1064.73,611.63,9,22,0,0,0,4,62.9,0.0,264.9,12,23,7,17,180,30,5,3,10,500,1,0.8,0,BANKNIFTY,15
30,24,6,80.0,3.772,26080.85,1478.75,1568.19,4,21,0,0,0,5,70.0,0.0,338.9,0,30,0,24,180,15,3,3,10,0,0,99.0,0,BANKNIFTY,15
37,27,10,73.0,3.764,32714.96,1649.97,1183.43,7,23,0,0,0,7,62.2,0.0,285.4,0,37,0,27,120,15,3,3,30,0,0,99.0,0,BANKNIFTY,15
37,27,10,73.0,3.764,32714.96,1649.97,1183.43,7,23,0,0,0,7,62.2,0.0,285.4,0,37,0,27,120,15,3,3,30,0,1,99.0,0,BANKNIFTY,15
55,39,16,70.9,3.763,32134.42,1122.17,726.89,14,24,0,0,14,3,43.6,0.0,174.7,12,43,6,33,75,15,3,1,5,200,0,0.8,0,BANKNIFTY,15
55,39,16,70.9,3.763,32134.42,1122.17,726.89,14,24,0,0,14,3,43.6,0.0,174.7,12,43,6,33,75,15,3,1,5,200,1,0.8,0,BANKNIFTY,15
33,25,8,75.8,3.757,21356.97,1164.13,968.3,6,23,0,0,0,4,69.7,0.0,256.8,9,24,6,19,180,15,3,3,5,0,1,1.0,0,BANKNIFTY,15
33,25,8,75.8,3.757,21356.97,1164.13,968.3,6,23,0,0,0,4,69.7,0.0,256.8,9,24,6,19,180,15,3,3,5,500,1,1.0,0,BANKNIFTY,15
30,24,6,80.0,3.75,25457.99,1446.55,1543.19,4,20,0,0,2,4,66.7,0.0,333.9,0,30,0,24,180,15,3,3,5,500,0,99.0,0,BANKNIFTY,15
41,30,11,73.2,3.743,25702.45,1169.14,851.97,8,19,0,0,10,4,46.3,0.0,226.6,9,32,7,23,120,15,3,3,10,200,0,1.0,0,BANKNIFTY,15
41,30,11,73.2,3.743,25702.45,1169.14,851.97,8,19,0,0,10,4,46.3,0.0,226.6,9,32,7,23,120,15,3,3,10,200,1,1.0,0,BANKNIFTY,15
55,41,14,74.5,3.734,32923.43,1096.74,860.2,12,26,0,0,14,3,47.3,0.0,198.0,12,43,8,33,75,15,3,1,30,200,0,0.8,0,BANKNIFTY,15
55,41,14,74.5,3.734,32923.43,1096.74,860.2,12,26,0,0,14,3,47.3,0.0,198.0,12,43,8,33,75,15,3,1,30,200,1,0.8,0,BANKNIFTY,15
41,31,10,75.6,3.712,29264.21,1292.08,1079.03,7,28,0,0,0,6,68.3,0.0,240.3,12,29,10,21,120,15,3,3,30,0,0,0.8,0,BANKNIFTY,15
41,31,10,75.6,3.712,29264.21,1292.08,1079.03,7,28,0,0,0,6,68.3,0.0,240.3,12,29,10,21,120,15,3,3,30,0,1,0.8,0,BANKNIFTY,15
41,31,10,75.6,3.712,29264.21,1292.08,1079.03,7,28,0,0,0,6,68.3,0.0,240.3,12,29,10,21,120,15,3,3,30,500,0,0.8,0,BANKNIFTY,15
41,31,10,75.6,3.712,29264.21,1292.08,1079.03,7,28,0,0,0,6,68.3,0.0,240.3,12,29,10,21,120,15,3,3,30,500,1,0.8,0,BANKNIFTY,15
37,26,11,70.3,3.708,30017.21,1580.91,1007.86,8,22,0,0,0,7,59.5,0.0,260.4,0,37,0,26,120,15,3,3,5,0,0,99.0,0,BANKNIFTY,15
37,26,11,70.3,3.708,30017.21,1580.91,1007.86,8,22,0,0,0,7,59.5,0.0,260.4,0,37,0,26,120,15,3,3,5,0,1,99.0,0,BANKNIFTY,15
37,26,11,70.3,3.707,30822.72,1623.43,1035.14,8,22,0,0,1,6,59.5,0.0,265.4,0,37,0,26,120,15,3,3,10,500,0,99.0,0,BANKNIFTY,15
37,26,11,70.3,3.707,30822.72,1623.43,1035.14,8,22,0,0,1,6,59.5,0.0,265.4,0,37,0,26,120,15,3,3,10,500,1,99.0,0,BANKNIFTY,15
54,38,16,70.4,3.7,38012.57,1370.79,879.84,14,36,0,0,0,4,66.7,0.0,180.9,9,45,6,32,75,15,3,1,5,0,0,1.0,0,BANKNIFTY,15
54,38,16,70.4,3.7,38012.57,1370.79,879.84,14,36,0,0,0,4,66.7,0.0,180.9,9,45,6,32,75,15,3,1,5,0,1,1.0,0,BANKNIFTY,15
54,38,16,70.4,3.7,38012.57,1370.79,879.84,14,36,0,0,0,4,66.7,0.0,180.9,9,45,6,32,75,15,3,1,5,500,0,1.0,0,BANKNIFTY,15
54,38,16,70.4,3.7,38012.57,1370.79,879.84,14,36,0,0,0,4,66.7,0.0,180.9,9,45,6,32,75,15,3,1,5,500,1,1.0,0,BANKNIFTY,15
28,20,8,71.4,3.696,20709.35,1419.52,960.14,6,16,0,0,1,5,57.1,0.0,240.9,0,28,0,20,120,15,3,3,5,500,0,99.0,20,BANKNIFTY,15
28,20,8,71.4,3.696,20709.35,1419.52,960.14,6,16,0,0,1,5,57.1,0.0,240.9,0,28,0,20,120,15,3,3,5,500,1,99.0,20,BANKNIFTY,15
30,24,6,80.0,3.69,25307.99,1446.55,1568.19,4,20,0,0,2,4,66.7,0.0,338.9,0,30,0,24,180,15,3,3,10,500,0,99.0,0,BANKNIFTY,15
23,19,4,82.6,3.68,13852.11,1001.05,1291.97,3,13,0,0,5,2,56.5,0.0,243.6,0,23,0,19,180,15,3,3,5,200,0,99.0,20,BANKNIFTY,15
54,40,14,74.1,3.678,38801.58,1332.29,1035.0,12,38,0,0,0,4,70.4,0.0,204.2,9,45,8,32,75,15,3,1,30,0,0,1.0,0,BANKNIFTY,15
54,40,14,74.1,3.678,38801.58,1332.29,1035.0,12,38,0,0,0,4,70.4,0.0,204.2,9,45,8,32,75,15,3,1,30,0,1,1.0,0,BANKNIFTY,15
54,40,14,74.1,3.678,38801.58,1332.29,1035.0,12,38,0,0,0,4,70.4,0.0,204.2,9,45,8,32,75,15,3,1,30,500,0,1.0,0,BANKNIFTY,15
54,40,14,74.1,3.678,38801.58,1332.29,1035.0,12,38,0,0,0,4,70.4,0.0,204.2,9,45,8,32,75,15,3,1,30,500,1,1.0,0,BANKNIFTY,15
