total,wins,losses,win_rate_pct,profit_factor,net_pnl_inr,avg_win_inr,avg_loss_inr,exits_sl,exits_t1,exits_t2,exits_trail,exits_cap,exits_eod,t1_hit_pct,t2_hit_pct,avg_sl_dist,gap_trades,normal_trades,gap_wins,nrm_wins,htf_min,mtf_min,ltf_min,exec_min,sl_buf,cap_pts,sector_confirm,gap_thr_pct,dte_filter,symbol,lot
24,17,7,70.8,4.206,10987.0,847.88,489.56,3,16,0,0,0,5,66.7,0.0,351.6,0,24,0,17,150,30,3,1,30,500,0,99.0,20,SENSEX,10
24,17,7,70.8,4.206,10987.0,847.88,489.56,3,16,0,0,0,5,66.7,0.0,351.6,0,24,0,17,150,30,3,1,30,500,1,99.0,20,SENSEX,10
43,31,12,72.1,4.2,24841.2,1051.71,646.82,8,27,0,0,1,7,62.8,0.0,373.2,0,43,0,31,120,15,5,1,5,500,0,99.0,0,SENSEX,10
43,31,12,72.1,4.2,24841.2,1051.71,646.82,8,27,0,0,1,7,62.8,0.0,373.2,0,43,0,31,120,15,5,1,5,500,1,99.0,0,SENSEX,10
30,19,11,63.3,4.196,13628.35,941.75,387.71,7,18,0,0,0,5,60.0,0.0,277.7,7,23,3,16,120,15,3,1,5,0,0,0.8,20,SENSEX,10
30,19,11,63.3,4.196,13628.35,941.75,387.71,7,18,0,0,0,5,60.0,0.0,277.7,7,23,3,16,120,15,3,1,5,0,1,0.8,20,SENSEX,10
30,19,11,63.3,4.196,13628.35,941.75,387.71,7,18,0,0,0,5,60.0,0.0,277.7,7,23,3,16,120,15,3,1,5,500,0,0.8,20,SENSEX,10
30,19,11,63.3,4.196,13628.35,941.75,387.71,7,18,0,0,0,5,60.0,0.0,277.7,7,23,3,16,120,15,3,1,5,500,1,0.8,20,SENSEX,10
29,20,9,69.0,4.196,15319.25,1005.64,532.61,5,19,0,0,1,4,65.5,0.0,321.5,5,24,3,17,120,30,5,1,5,500,0,1.0,20,SENSEX,10
29,20,9,69.0,4.196,15319.25,1005.64,532.61,5,19,0,0,1,4,65.5,0.0,321.5,5,24,3,17,120,30,5,1,5,500,1,1.0,20,SENSEX,10
24,17,7,70.8,4.192,9740.8,752.51,435.99,3,12,0,0,5,4,50.0,0.0,326.6,0,24,0,17,150,30,3,1,5,200,0,99.0,20,SENSEX,10
24,17,7,70.8,4.192,9740.8,752.51,435.99,3,12,0,0,5,4,50.0,0.0,326.6,0,24,0,17,150,30,3,1,5,200,1,99.0,20,SENSEX,10
23,17,6,73.9,4.192,9386.05,725.09,490.08,4,8,0,0,8,3,34.8,0.0,344.9,0,23,0,17,180,15,5,1,10,200,0,99.0,20,SENSEX,10
23,17,6,73.9,4.192,9386.05,725.09,490.08,4,8,0,0,8,3,34.8,0.0,344.9,0,23,0,17,180,15,5,1,10,200,1,99.0,20,SENSEX,10
36,28,8,77.8,4.191,17833.65,836.51,698.59,6,24,0,0,1,5,66.7,0.0,407.4,0,36,0,28,180,15,5,1,30,500,0,99.0,0,SENSEX,10
36,28,8,77.8,4.191,17833.65,836.51,698.59,6,24,0,0,1,5,66.7,0.0,407.4,0,36,0,28,180,15,5,1,30,500,1,99.0,0,SENSEX,10
25,18,7,72.0,4.19,9129.25,666.15,408.79,4,11,0,0,7,3,44.0,0.0,372.1,0,25,0,18,150,30,5,1,30,200,0,99.0,20,SENSEX,10
25,18,7,72.0,4.19,9129.25,666.15,408.79,4,11,0,0,7,3,44.0,0.0,372.1,0,25,0,18,150,30,5,1,30,200,1,99.0,20,SENSEX,10
21,15,6,71.4,4.187,11453.9,1003.22,599.07,3,15,0,0,0,3,71.4,0.0,308.9,3,18,2,13,120,30,5,1,20,0,0,1.0,15,SENSEX,10
21,15,6,71.4,4.187,11453.9,1003.22,599.07,3,15,0,0,0,3,71.4,0.0,308.9,3,18,2,13,120,30,5,1,20,0,1,1.0,15,SENSEX,10
42,30,12,71.4,4.185,29335.05,1284.84,767.52,8,29,0,0,0,5,69.0,0.0,379.8,0,42,0,30,120,30,5,1,10,0,0,99.0,0,SENSEX,10
42,30,12,71.4,4.185,29335.05,1284.84,767.52,8,29,0,0,0,5,69.0,0.0,379.8,0,42,0,30,120,30,5,1,10,0,1,99.0,0,SENSEX,10
19,13,6,68.4,4.18,10952.4,1107.45,574.07,3,13,0,0,0,3,68.4,0.0,317.2,0,19,0,13,120,30,5,1,10,0,0,99.0,15,SENSEX,10
19,13,6,68.4,4.18,10952.4,1107.45,574.07,3,13,0,0,0,3,68.4,0.0,317.2,0,19,0,13,120,30,5,1,10,0,1,99.0,15,SENSEX,10
25,21,4,84.0,4.179,9244.45,578.71,727.1,3,12,0,0,8,2,48.0,0.0,372.0,5,20,3,18,180,30,5,1,5,200,0,1.0,20,SENSEX,10
25,21,4,84.0,4.179,9244.45,578.71,727.1,3,12,0,0,8,2,48.0,0.0,372.0,5,20,3,18,180,30,5,1,5,200,1,1.0,20,SENSEX,10
19,13,6,68.4,4.174,8232.95,832.82,432.28,3,8,0,0,5,3,42.1,0.0,276.6,0,19,0,13,150,30,3,1,30,200,0,99.0,15,SENSEX,10
19,13,6,68.4,4.174,8232.95,832.82,432.28,3,8,0,0,5,3,42.1,0.0,276.6,0,19,0,13,150,30,3,1,30,200,1,99.0,15,SENSEX,10
43,31,12,72.1,4.162,25176.5,1068.98,663.49,8,28,0,0,0,7,65.1,0.0,378.2,0,43,0,31,120,15,5,1,10,0,0,99.0,0,SENSEX,10
43,31,12,72.1,4.162,25176.5,1068.98,663.49,8,28,0,0,0,7,65.1,0.0,378.2,0,43,0,31,120,15,5,1,10,0,1,99.0,0,SENSEX,10
41,29,12,70.7,4.16,25965.45,1178.7,684.74,7,28,0,0,1,5,68.3,0.0,400.3,0,41,0,29,120,30,3,1,10,500,0,99.0,0,SENSEX,10
41,29,12,70.7,4.16,25965.45,1178.7,684.74,7,28,0,0,1,5,68.3,0.0,400.3,0,41,0,29,120,30,3,1,10,500,1,99.0,0,SENSEX,10
28,20,8,71.4,4.153,12574.7,828.12,498.46,4,9,0,0,10,5,32.1,0.0,329.3,0,28,0,20,120,15,5,1,10,200,0,99.0,20,SENSEX,10
28,20,8,71.4,4.153,12574.7,828.12,498.46,4,9,0,0,10,5,32.1,0.0,329.3,0,28,0,20,120,15,5,1,10,200,1,99.0,20,SENSEX,10
21,15,6,71.4,4.153,11333.25,995.18,599.07,3,14,0,0,1,3,66.7,0.0,308.9,3,18,2,13,120,30,5,1,20,500,0,1.0,15,SENSEX,10
21,15,6,71.4,4.153,11333.25,995.18,599.07,3,14,0,0,1,3,66.7,0.0,308.9,3,18,2,13,120,30,5,1,20,500,1,1.0,15,SENSEX,10
35,25,10,71.4,4.153,16838.2,887.12,533.98,6,21,0,0,1,7,60.0,0.0,383.9,0,35,0,25,180,15,5,3,5,500,0,99.0,0,SENSEX,10
35,25,10,71.4,4.153,16838.2,887.12,533.98,6,21,0,0,1,7,60.0,0.0,383.9,0,35,0,25,180,15,5,3,5,500,1,99.0,0,SENSEX,10
19,13,6,68.4,4.145,10831.75,1098.17,574.07,3,12,0,0,1,3,63.2,0.0,317.2,0,19,0,13,120,30,5,1,10,500,0,99.0,15,SENSEX,10
19,13,6,68.4,4.145,10831.75,1098.17,574.07,3,12,0,0,1,3,63.2,0.0,317.2,0,19,0,13,120,30,5,1,10,500,1,99.0,15,SENSEX,10
24,16,8,66.7,4.143,12450.85,1025.76,495.16,4,15,0,0,0,5,62.5,0.0,353.7,0,24,0,16,120,15,3,1,30,0,0,99.0,20,SENSEX,10
24,16,8,66.7,4.143,12450.85,1025.76,495.16,4,15,0,0,0,5,62.5,0.0,353.7,0,24,0,16,120,15,3,1,30,0,1,99.0,20,SENSEX,10
24,16,8,66.7,4.143,12450.85,1025.76,495.16,4,15,0,0,0,5,62.5,0.0,353.7,0,24,0,16,120,15,3,1,30,500,0,99.0,20,SENSEX,10
24,16,8,66.7,4.143,12450.85,1025.76,495.16,4,15,0,0,0,5,62.5,0.0,353.7,0,24,0,16,120,15,3,1,30,500,1,99.0,20,SENSEX,10
23,16,7,69.6,4.141,12295.95,1013.15,559.21,4,16,0,0,0,3,69.6,0.0,292.6,5,18,3,13,120,30,5,1,20,0,0,0.8,15,SENSEX,10
23,16,7,69.6,4.141,12295.95,1013.15,559.21,4,16,0,0,0,3,69.6,0.0,292.6,5,18,3,13,120,30,5,1,20,0,1,0.8,15,SENSEX,10
41,31,10,75.6,4.138,14874.3,632.71,473.99,7,19,0,0,11,4,46.3,0.0,334.7,7,34,3,28,180,15,5,1,5,200,0,1.0,0,SENSEX,10
41,31,10,75.6,4.138,14874.3,632.71,473.99,7,19,0,0,11,4,46.3,0.0,334.7,7,34,3,28,180,15,5,1,5,200,1,1.0,0,SENSEX,10
39,28,11,71.8,4.131,22467.3,1058.68,652.34,6,26,0,0,1,6,66.7,0.0,382.5,0,39,0,28,150,30,3,1,20,500,0,99.0,0,SENSEX,10
39,28,11,71.8,4.131,22467.3,1058.68,652.34,6,26,0,0,1,6,66.7,0.0,382.5,0,39,0,28,150,30,3,1,20,500,1,99.0,0,SENSEX,10
24,18,6,75.0,4.128,10910.65,799.9,581.27,3,8,0,0,10,3,33.3,0.0,290.7,5,19,3,15,120,30,5,1,30,200,0,0.8,15,SENSEX,10
24,18,6,75.0,4.128,10910.65,799.9,581.27,3,8,0,0,10,3,33.3,0.0,290.7,5,19,3,15,120,30,5,1,30,200,1,0.8,15,SENSEX,10
31,21,10,67.7,4.124,16206.95,1018.83,518.85,6,21,0,0,0,4,67.7,0.0,312.6,7,24,4,17,120,30,5,1,10,0,0,0.8,20,SENSEX,10
31,21,10,67.7,4.124,16206.95,1018.83,518.85,6,21,0,0,0,4,67.7,0.0,312.6,7,24,4,17,120,30,5,1,10,0,1,0.8,20,SENSEX,10
23,15,8,65.2,4.123,10831.75,953.35,433.57,4,15,0,0,0,4,65.2,0.0,236.3,5,18,3,12,150,30,3,1,20,0,0,0.8,15,SENSEX,10
23,15,8,65.2,4.123,10831.75,953.35,433.57,4,15,0,0,0,4,65.2,0.0,236.3,5,18,3,12,150,30,3,1,20,0,1,0.8,15,SENSEX,10
23,15,8,65.2,4.123,10831.75,953.35,433.57,4,15,0,0,0,4,65.2,0.0,236.3,5,18,3,12,150,30,3,1,20,500,0,0.8,15,SENSEX,10
23,15,8,65.2,4.123,10831.75,953.35,433.57,4,15,0,0,0,4,65.2,0.0,236.3,5,18,3,12,150,30,3,1,20,500,1,0.8,15,SENSEX,10
29,20,9,69.0,4.114,15314.9,1011.67,546.5,5,20,0,0,0,4,69.0,0.0,326.5,5,24,3,17,120,30,5,1,10,0,0,1.0,20,SENSEX,10
29,20,9,69.0,4.114,15314.9,1011.67,546.5,5,20,0,0,0,4,69.0,0.0,326.5,5,24,3,17,120,30,5,1,10,0,1,1.0,20,SENSEX,10
23,16,7,69.6,4.11,12175.3,1005.61,559.21,4,15,0,0,1,3,65.2,0.0,292.6,5,18,3,13,120,30,5,1,20,500,0,0.8,15,SENSEX,10
23,16,7,69.6,4.11,12175.3,1005.61,559.21,4,15,0,0,1,3,65.2,0.0,292.6,5,18,3,13,120,30,5,1,20,500,1,0.8,15,SENSEX,10
44,30,14,68.2,4.105,22072.45,972.73,507.81,9,28,0,0,0,7,63.6,0.0,344.7,7,37,3,27,120,15,3,1,5,0,0,1.0,0,SENSEX,10
44,30,14,68.2,4.105,22072.45,972.73,507.81,9,28,0,0,0,7,63.6,0.0,344.7,7,37,3,27,120,15,3,1,5,0,1,1.0,0,SENSEX,10
44,30,14,68.2,4.105,22072.45,972.73,507.81,9,28,0,0,0,7,63.6,0.0,344.7,7,37,3,27,120,15,3,1,5,500,0,1.0,0,SENSEX,10
44,30,14,68.2,4.105,22072.45,972.73,507.81,9,28,0,0,0,7,63.6,0.0,344.7,7,37,3,27,120,15,3,1,5,500,1,1.0,0,SENSEX,10
21,14,7,66.7,4.104,10261.7,969.14,472.32,3,14,0,0,0,4,66.7,0.0,244.7,3,18,2,12,150,30,5,1,20,0,0,1.0,15,SENSEX,10
21,14,7,66.7,4.104,10261.7,969.14,472.32,3,14,0,0,0,4,66.7,0.0,244.7,3,18,2,12,150,30,5,1,20,0,1,1.0,15,SENSEX,10
46,32,14,69.6,4.103,21687.1,896.1,499.16,10,29,0,0,2,5,63.0,0.0,332.0,9,37,4,28,150,30,5,1,10,500,0,0.8,0,SENSEX,10
46,32,14,69.6,4.103,21687.1,896.1,499.16,10,29,0,0,2,5,63.0,0.0,332.0,9,37,4,28,150,30,5,1,10,500,1,0.8,0,SENSEX,10
35,25,10,71.4,4.102,17027.65,900.7,548.98,6,22,0,0,0,7,62.9,0.0,388.9,0,35,0,25,180,15,5,3,10,0,0,99.0,0,SENSEX,10
35,25,10,71.4,4.102,17027.65,900.7,548.98,6,22,0,0,0,7,62.9,0.0,388.9,0,35,0,25,180,15,5,3,10,0,1,99.0,0,SENSEX,10
31,21,10,67.7,4.1,16086.3,1013.09,518.85,6,20,0,0,1,4,64.5,0.0,312.6,7,24,4,17,120,30,5,1,10,500,0,0.8,20,SENSEX,10
31,21,10,67.7,4.1,16086.3,1013.09,518.85,6,20,0,0,1,4,64.5,0.0,312.6,7,24,4,17,120,30,5,1,10,500,1,0.8,20,SENSEX,10
30,20,10,66.7,4.095,14250.7,942.75,460.42,6,19,0,0,0,5,63.3,0.0,302.3,7,23,4,16,120,15,3,1,30,0,0,0.8,20,SENSEX,10
30,20,10,66.7,4.095,14250.7,942.75,460.42,6,19,0,0,0,5,63.3,0.0,302.3,7,23,4,16,120,15,3,1,30,0,1,0.8,20,SENSEX,10
30,20,10,66.7,4.095,14250.7,942.75,460.42,6,19,0,0,0,5,63.3,0.0,302.3,7,23,4,16,120,15,3,1,30,500,0,0.8,20,SENSEX,10
30,20,10,66.7,4.095,14250.7,942.75,460.42,6,19,0,0,0,5,63.3,0.0,302.3,7,23,4,16,120,15,3,1,30,500,1,0.8,20,SENSEX,10
43,31,12,72.1,4.095,24641.2,1051.71,663.49,8,27,0,0,1,7,62.8,0.0,378.2,0,43,0,31,120,15,5,1,10,500,0,99.0,0,SENSEX,10
43,31,12,72.1,4.095,24641.2,1051.71,663.49,8,27,0,0,1,7,62.8,0.0,378.2,0,43,0,31,120,15,5,1,10,500,1,99.0,0,SENSEX,10
44,31,13,70.5,4.095,20795.05,887.53,516.79,9,28,0,0,2,5,63.6,0.0,342.0,7,37,3,28,150,30,5,1,10,500,0,1.0,0,SENSEX,10
44,31,13,70.5,4.095,20795.05,887.53,516.79,9,28,0,0,2,5,63.6,0.0,342.0,7,37,3,28,150,30,5,1,10,500,1,1.0,0,SENSEX,10
19,15,4,78.9,4.093,8739.8,771.06,706.52,3,14,0,0,0,2,73.7,0.0,446.3,0,19,0,15,180,30,5,3,20,0,0,99.0,20,SENSEX,10
19,15,4,78.9,4.093,8739.8,771.06,706.52,3,14,0,0,0,2,73.7,0.0,446.3,0,19,0,15,180,30,5,3,20,0,1,99.0,20,SENSEX,10
19,15,4,78.9,4.093,8739.8,771.06,706.52,3,14,0,0,0,2,73.7,0.0,446.3,0,19,0,15,180,30,5,3,20,500,0,99.0,20,SENSEX,10
19,15,4,78.9,4.093,8739.8,771.06,706.52,3,14,0,0,0,2,73.7,0.0,446.3,0,19,0,15,180,30,5,3,20,500,1,99.0,20,SENSEX,10
27,18,9,66.7,4.092,14419.35,1060.16,518.17,5,17,0,0,0,5,63.0,0.0,348.7,0,27,0,18,120,15,5,1,20,0,0,99.0,20,SENSEX,10
27,18,9,66.7,4.092,14419.35,1060.16,518.17,5,17,0,0,0,5,63.0,0.0,348.7,0,27,0,18,120,15,5,1,20,0,1,99.0,20,SENSEX,10
27,18,9,66.7,4.092,14419.35,1060.16,518.17,5,17,0,0,0,5,63.0,0.0,348.7,0,27,0,18,120,15,5,1,20,500,0,99.0,20,SENSEX,10
27,18,9,66.7,4.092,14419.35,1060.16,518.17,5,17,0,0,0,5,63.0,0.0,348.7,0,27,0,18,120,15,5,1,20,500,1,99.0,20,SENSEX,10
24,17,7,70.8,4.091,9665.8,752.51,446.71,3,12,0,0,5,4,50.0,0.0,331.6,0,24,0,17,150,30,3,1,10,200,0,99.0,20,SENSEX,10
24,17,7,70.8,4.091,9665.8,752.51,446.71,3,12,0,0,5,4,50.0,0.0,331.6,0,24,0,17,150,30,3,1,10,200,1,99.0,20,SENSEX,10
29,20,9,69.0,4.089,15194.25,1005.64,546.5,5,19,0,0,1,4,65.5,0.0,326.5,5,24,3,17,120,30,5,1,10,500,0,1.0,20,SENSEX,10
29,20,9,69.0,4.089,15194.25,1005.64,546.5,5,19,0,0,1,4,65.5,0.0,326.5,5,24,3,17,120,30,5,1,10,500,1,1.0,20,SENSEX,10
27,22,5,81.5,4.079,10015.75,603.14,650.68,4,12,0,0,9,2,44.4,0.0,357.4,7,20,4,18,180,30,5,1,10,200,0,0.8,20,SENSEX,10
27,22,5,81.5,4.079,10015.75,603.14,650.68,4,12,0,0,9,2,44.4,0.0,357.4,7,20,4,18,180,30,5,1,10,200,1,0.8,20,SENSEX,10
46,31,15,67.4,4.077,22426.35,958.51,485.84,10,29,0,0,0,7,63.0,0.0,332.1,9,37,4,27,120,15,3,1,5,0,0,0.8,0,SENSEX,10
46,31,15,67.4,4.077,22426.35,958.51,485.84,10,29,0,0,0,7,63.0,0.0,332.1,9,37,4,27,120,15,3,1,5,0,1,0.8,0,SENSEX,10
46,31,15,67.4,4.077,22426.35,958.51,485.84,10,29,0,0,0,7,63.0,0.0,332.1,9,37,4,27,120,15,3,1,5,500,0,0.8,0,SENSEX,10
46,31,15,67.4,4.077,22426.35,958.51,485.84,10,29,0,0,0,7,63.0,0.0,332.1,9,37,4,27,120,15,3,1,5,500,1,0.8,0,SENSEX,10
25,21,4,84.0,4.073,9169.45,578.71,745.85,3,12,0,0,8,2,48.0,0.0,377.0,5,20,3,18,180,30,5,1,10,200,0,1.0,20,SENSEX,10
25,21,4,84.0,4.073,9169.45,578.71,745.85,3,12,0,0,8,2,48.0,0.0,377.0,5,20,3,18,180,30,5,1,10,200,1,1.0,20,SENSEX,10
20,17,3,85.0,4.073,9862.45,768.94,1069.83,3,15,0,0,0,2,75.0,0.0,463.2,0,20,0,17,180,30,5,1,30,0,0,99.0,20,SENSEX,10
20,17,3,85.0,4.073,9862.45,768.94,1069.83,3,15,0,0,0,2,75.0,0.0,463.2,0,20,0,17,180,30,5,1,30,0,1,99.0,20,SENSEX,10
42,30,12,71.4,4.069,27655.3,1222.19,750.85,8,26,0,0,3,5,61.9,0.0,374.8,0,42,0,30,120,30,5,1,5,500,0,99.0,0,SENSEX,10
42,30,12,71.4,4.069,27655.3,1222.19,750.85,8,26,0,0,3,5,61.9,0.0,374.8,0,42,0,30,120,30,5,1,5,500,1,99.0,0,SENSEX,10
21,14,7,66.7,4.067,10141.05,960.52,472.32,3,13,0,0,1,4,61.9,0.0,244.7,3,18,2,12,150,30,5,1,20,500,0,1.0,15,SENSEX,10
21,14,7,66.7,4.067,10141.05,960.52,472.32,3,13,0,0,1,4,61.9,0.0,244.7,3,18,2,12,150,30,5,1,20,500,1,1.0,15,SENSEX,10
23,15,8,65.2,4.062,11103.75,982.0,453.28,4,15,0,0,0,4,65.2,0.0,234.0,5,18,3,12,150,30,5,1,20,0,0,0.8,15,SENSEX,10
23,15,8,65.2,4.062,11103.75,982.0,453.28,4,15,0,0,0,4,65.2,0.0,234.0,5,18,3,12,150,30,5,1,20,0,1,0.8,15,SENSEX,10
23,17,6,73.9,4.055,9287.0,725.09,506.59,4,8,0,0,8,3,34.8,0.0,354.0,0,23,0,17,180,15,5,1,20,200,0,99.0,20,SENSEX,10
23,17,6,73.9,4.055,9287.0,725.09,506.59,4,8,0,0,8,3,34.8,0.0,354.0,0,23,0,17,180,15,5,1,20,200,1,99.0,20,SENSEX,10
41,29,12,70.7,4.053,26150.75,1197.16,713.91,7,29,0,0,0,5,70.7,0.0,410.3,0,41,0,29,120,30,3,1,20,0,0,99.0,0,SENSEX,10
41,29,12,70.7,4.053,26150.75,1197.16,713.91,7,29,0,0,0,5,70.7,0.0,410.3,0,41,0,29,120,30,3,1,20,0,1,99.0,0,SENSEX,10
20,15,5,75.0,4.051,9512.85,842.03,623.52,2,6,0,0,9,3,30.0,0.0,321.2,0,20,0,15,120,30,5,1,30,200,0,99.0,15,SENSEX,10
20,15,5,75.0,4.051,9512.85,842.03,623.52,2,6,0,0,9,3,30.0,0.0,321.2,0,20,0,15,120,30,5,1,30,200,1,99.0,15,SENSEX,10
21,14,7,66.7,4.051,9677.6,917.84,453.16,3,14,0,0,0,4,66.7,0.0,237.4,3,18,2,12,150,30,3,1,5,0,0,1.0,15,SENSEX,10
21,14,7,66.7,4.051,9677.6,917.84,453.16,3,14,0,0,0,4,66.7,0.0,237.4,3,18,2,12,150,30,3,1,5,0,1,1.0,15,SENSEX,10
21,14,7,66.7,4.051,9677.6,917.84,453.16,3,14,0,0,0,4,66.7,0.0,237.4,3,18,2,12,150,30,3,1,5,500,0,1.0,15,SENSEX,10
21,14,7,66.7,4.051,9677.6,917.84,453.16,3,14,0,0,0,4,66.7,0.0,237.4,3,18,2,12,150,30,3,1,5,500,1,1.0,15,SENSEX,10
35,25,10,71.4,4.04,16688.2,887.12,548.98,6,21,0,0,1,7,60.0,0.0,388.9,0,35,0,25,180,15,5,3,10,500,0,99.0,0,SENSEX,10
35,25,10,71.4,4.04,16688.2,887.12,548.98,6,21,0,0,1,7,60.0,0.0,388.9,0,35,0,25,180,15,5,3,10,500,1,99.0,0,SENSEX,10
39,28,11,71.8,4.037,22702.6,1077.8,679.61,6,27,0,0,0,6,69.2,0.0,392.5,0,39,0,28,150,30,3,1,30,0,0,99.0,0,SENSEX,10
39,28,11,71.8,4.037,22702.6,1077.8,679.61,6,27,0,0,0,6,69.2,0.0,392.5,0,39,0,28,150,30,3,1,30,0,1,99.0,0,SENSEX,10
19,12,7,63.2,4.035,8146.9,902.59,383.46,4,11,0,0,0,4,57.9,0.0,311.7,0,19,0,12,120,15,3,1,5,0,0,99.0,15,SENSEX,10
19,12,7,63.2,4.035,8146.9,902.59,383.46,4,11,0,0,0,4,57.9,0.0,311.7,0,19,0,12,120,15,3,1,5,0,1,99.0,15,SENSEX,10
19,12,7,63.2,4.035,8146.9,902.59,383.46,4,11,0,0,0,4,57.9,0.0,311.7,0,19,0,12,120,15,3,1,5,500,0,99.0,15,SENSEX,10
19,12,7,63.2,4.035,8146.9,902.59,383.46,4,11,0,0,0,4,57.9,0.0,311.7,0,19,0,12,120,15,3,1,5,500,1,99.0,15,SENSEX,10
20,17,3,85.0,4.035,9741.8,761.84,1069.83,3,14,0,0,1,2,70.0,0.0,463.2,0,20,0,17,180,30,5,1,30,500,0,99.0,20,SENSEX,10
20,17,3,85.0,4.035,9741.8,761.84,1069.83,3,14,0,0,1,2,70.0,0.0,463.2,0,20,0,17,180,30,5,1,30,500,1,99.0,20,SENSEX,10
23,15,8,65.2,4.029,10983.1,973.96,453.28,4,14,0,0,1,4,60.9,0.0,234.0,5,18,3,12,150,30,5,1,20,500,0,0.8,15,SENSEX,10
23,15,8,65.2,4.029,10983.1,973.96,453.28,4,14,0,0,1,4,60.9,0.0,234.0,5,18,3,12,150,30,5,1,20,500,1,0.8,15,SENSEX,10
44,31,13,70.5,4.026,21689.5,930.9,551.4,9,30,0,0,0,5,68.2,0.0,352.0,7,37,3,28,150,30,5,1,20,0,0,1.0,0,SENSEX,10
44,31,13,70.5,4.026,21689.5,930.9,551.4,9,30,0,0,0,5,68.2,0.0,352.0,7,37,3,28,150,30,5,1,20,0,1,1.0,0,SENSEX,10
23,16,7,69.6,4.025,8953.35,744.59,422.88,4,10,0,0,6,3,43.5,0.0,278.6,5,18,3,13,120,30,3,1,10,200,0,0.8,15,SENSEX,10
23,16,7,69.6,4.025,8953.35,744.59,422.88,4,10,0,0,6,3,43.5,0.0,278.6,5,18,3,13,120,30,3,1,10,200,1,0.8,15,SENSEX,10
44,30,14,68.2,4.024,22082.35,979.49,521.59,9,28,0,0,0,7,63.6,0.0,355.7,7,37,4,26,120,15,3,1,20,0,0,1.0,0,SENSEX,10
44,30,14,68.2,4.024,22082.35,979.49,521.59,9,28,0,0,0,7,63.6,0.0,355.7,7,37,4,26,120,15,3,1,20,0,1,1.0,0,SENSEX,10
44,30,14,68.2,4.024,22082.35,979.49,521.59,9,28,0,0,0,7,63.6,0.0,355.7,7,37,4,26,120,15,3,1,20,500,0,1.0,0,SENSEX,10
44,30,14,68.2,4.024,22082.35,979.49,521.59,9,28,0,0,0,7,63.6,0.0,355.7,7,37,4,26,120,15,3,1,20,500,1,1.0,0,SENSEX,10
35,29,6,82.9,4.021,13245.1,607.89,730.61,5,17,0,0,11,2,48.6,0.0,427.6,0,35,0,29,180,30,3,1,5,200,0,99.0,0,SENSEX,10
35,29,6,82.9,4.021,13245.1,607.89,730.61,5,17,0,0,11,2,48.6,0.0,427.6,0,35,0,29,180,30,3,1,5,200,1,99.0,0,SENSEX,10
21,15,6,71.4,4.019,11303.9,1003.22,624.07,3,15,0,0,0,3,71.4,0.0,318.9,3,18,2,13,120,30,5,1,30,0,0,1.0,15,SENSEX,10
21,15,6,71.4,4.019,11303.9,1003.22,624.07,3,15,0,0,0,3,71.4,0.0,318.9,3,18,2,13,120,30,5,1,30,0,1,1.0,15,SENSEX,10
15,12,3,80.0,4.016,7264.1,806.06,802.88,3,10,0,0,0,2,66.7,0.0,358.1,0,15,0,12,180,30,3,1,30,0,0,99.0,15,SENSEX,10
15,12,3,80.0,4.016,7264.1,806.06,802.88,3,10,0,0,0,2,66.7,0.0,358.1,0,15,0,12,180,30,3,1,30,0,1,99.0,15,SENSEX,10
15,12,3,80.0,4.016,7264.1,806.06,802.88,3,10,0,0,0,2,66.7,0.0,358.1,0,15,0,12,180,30,3,1,30,500,0,99.0,15,SENSEX,10
15,12,3,80.0,4.016,7264.1,806.06,802.88,3,10,0,0,0,2,66.7,0.0,358.1,0,15,0,12,180,30,3,1,30,500,1,99.0,15,SENSEX,10
46,32,14,69.6,4.009,22531.55,938.12,534.88,10,31,0,0,0,5,67.4,0.0,342.0,9,37,4,28,150,30,5,1,20,0,0,0.8,0,SENSEX,10
46,32,14,69.6,4.009,22531.55,938.12,534.88,10,31,0,0,0,5,67.4,0.0,342.0,9,37,4,28,150,30,5,1,20,0,1,0.8,0,SENSEX,10
19,13,6,68.4,4.005,10802.4,1107.45,599.07,3,13,0,0,0,3,68.4,0.0,327.2,0,19,0,13,120,30,5,1,20,0,0,99.0,15,SENSEX,10
19,13,6,68.4,4.005,10802.4,1107.45,599.07,3,13,0,0,0,3,68.4,0.0,327.2,0,19,0,13,120,30,5,1,20,0,1,99.0,15,SENSEX,10
40,27,13,67.5,4.002,21993.1,1085.87,563.49,8,25,0,0,0,7,62.5,0.0,385.2,0,40,0,27,120,15,3,1,20,0,0,99.0,0,SENSEX,10
40,27,13,67.5,4.002,21993.1,1085.87,563.49,8,25,0,0,0,7,62.5,0.0,385.2,0,40,0,27,120,15,3,1,20,0,1,99.0,0,SENSEX,10
42,29,13,69.0,3.999,28828.7,1325.6,739.52,9,28,0,0,0,5,66.7,0.0,382.7,0,42,0,29,120,30,5,1,20,0,0,99.0,0,SENSEX,10
42,29,13,69.0,3.999,28828.7,1325.6,739.52,9,28,0,0,0,5,66.7,0.0,382.7,0,42,0,29,120,30,5,1,20,0,1,99.0,0,SENSEX,10
14,10,4,71.4,3.992,6644.05,886.5,555.23,3,9,0,0,0,2,64.3,0.0,312.3,0,14,0,10,180,30,3,3,5,0,0,99.0,15,SENSEX,10
