total,wins,losses,win_rate_pct,profit_factor,net_pnl_inr,avg_win_inr,avg_loss_inr,exits_sl,exits_t1,exits_t2,exits_trail,exits_cap,exits_eod,t1_hit_pct,t2_hit_pct,avg_sl_dist,gap_trades,normal_trades,gap_wins,nrm_wins,htf_min,mtf_min,ltf_min,exec_min,sl_buf,cap_pts,sector_confirm,gap_thr_pct,dte_filter,symbol,lot
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,41.9,1,4,1,4,150,15,3,1,5,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,47.3,0,4,0,4,150,15,3,1,5,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,47.3,0,4,0,4,150,15,3,1,5,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,41.9,1,4,1,4,150,15,3,1,5,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,47.3,0,4,0,4,150,15,3,1,5,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,47.3,0,4,0,4,150,15,3,1,5,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,41.9,1,4,1,4,150,15,3,1,5,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,47.3,0,4,0,4,150,15,3,1,5,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,47.3,0,4,0,4,150,15,3,1,5,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,46.9,1,4,1,4,150,15,3,1,10,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,52.3,0,4,0,4,150,15,3,1,10,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,52.3,0,4,0,4,150,15,3,1,10,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,46.9,1,4,1,4,150,15,3,1,10,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,52.3,0,4,0,4,150,15,3,1,10,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,52.3,0,4,0,4,150,15,3,1,10,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,46.9,1,4,1,4,150,15,3,1,10,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,52.3,0,4,0,4,150,15,3,1,10,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,52.3,0,4,0,4,150,15,3,1,10,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,56.9,1,4,1,4,150,15,3,1,20,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,62.3,0,4,0,4,150,15,3,1,20,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,62.3,0,4,0,4,150,15,3,1,20,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,56.9,1,4,1,4,150,15,3,1,20,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,62.3,0,4,0,4,150,15,3,1,20,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,62.3,0,4,0,4,150,15,3,1,20,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,56.9,1,4,1,4,150,15,3,1,20,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,62.3,0,4,0,4,150,15,3,1,20,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,62.3,0,4,0,4,150,15,3,1,20,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,66.9,1,4,1,4,150,15,3,1,30,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,72.3,0,4,0,4,150,15,3,1,30,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,72.3,0,4,0,4,150,15,3,1,30,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,66.9,1,4,1,4,150,15,3,1,30,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,72.3,0,4,0,4,150,15,3,1,30,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,72.3,0,4,0,4,150,15,3,1,30,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3168.76,633.75,0.0,0,5,0,0,0,0,100.0,0.0,66.9,1,4,1,4,150,15,3,1,30,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,72.3,0,4,0,4,150,15,3,1,30,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2612.51,653.13,0.0,0,4,0,0,0,0,100.0,0.0,72.3,0,4,0,4,150,15,3,1,30,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,49.7,1,4,1,4,150,15,3,3,5,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,55.6,0,4,0,4,150,15,3,3,5,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,55.6,0,4,0,4,150,15,3,3,5,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,49.7,1,4,1,4,150,15,3,3,5,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,55.6,0,4,0,4,150,15,3,3,5,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,55.6,0,4,0,4,150,15,3,3,5,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,49.7,1,4,1,4,150,15,3,3,5,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,55.6,0,4,0,4,150,15,3,3,5,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,55.6,0,4,0,4,150,15,3,3,5,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,54.7,1,4,1,4,150,15,3,3,10,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,60.6,0,4,0,4,150,15,3,3,10,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,60.6,0,4,0,4,150,15,3,3,10,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,54.7,1,4,1,4,150,15,3,3,10,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,60.6,0,4,0,4,150,15,3,3,10,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,60.6,0,4,0,4,150,15,3,3,10,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,54.7,1,4,1,4,150,15,3,3,10,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,60.6,0,4,0,4,150,15,3,3,10,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,60.6,0,4,0,4,150,15,3,3,10,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,64.7,1,4,1,4,150,15,3,3,20,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,70.6,0,4,0,4,150,15,3,3,20,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,70.6,0,4,0,4,150,15,3,3,20,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,64.7,1,4,1,4,150,15,3,3,20,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,70.6,0,4,0,4,150,15,3,3,20,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,70.6,0,4,0,4,150,15,3,3,20,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,64.7,1,4,1,4,150,15,3,3,20,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,70.6,0,4,0,4,150,15,3,3,20,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,70.6,0,4,0,4,150,15,3,3,20,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,74.7,1,4,1,4,150,15,3,3,30,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,80.6,0,4,0,4,150,15,3,3,30,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,80.6,0,4,0,4,150,15,3,3,30,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,74.7,1,4,1,4,150,15,3,3,30,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,80.6,0,4,0,4,150,15,3,3,30,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,80.6,0,4,0,4,150,15,3,3,30,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,2685.63,537.13,0.0,0,5,0,0,0,0,100.0,0.0,74.7,1,4,1,4,150,15,3,3,30,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,80.6,0,4,0,4,150,15,3,3,30,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2196.88,549.22,0.0,0,4,0,0,0,0,100.0,0.0,80.6,0,4,0,4,150,15,3,3,30,500,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,47.7,0,6,0,6,150,30,3,1,5,0,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,47.7,0,6,0,6,150,30,3,1,5,0,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,47.7,0,6,0,6,150,30,3,1,5,200,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,47.7,0,6,0,6,150,30,3,1,5,200,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,47.7,0,6,0,6,150,30,3,1,5,500,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,47.7,0,6,0,6,150,30,3,1,5,500,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,52.7,0,6,0,6,150,30,3,1,10,0,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,52.7,0,6,0,6,150,30,3,1,10,0,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,52.7,0,6,0,6,150,30,3,1,10,200,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,52.7,0,6,0,6,150,30,3,1,10,200,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,52.7,0,6,0,6,150,30,3,1,10,500,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,52.7,0,6,0,6,150,30,3,1,10,500,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,62.7,0,6,0,6,150,30,3,1,20,0,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,62.7,0,6,0,6,150,30,3,1,20,0,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,62.7,0,6,0,6,150,30,3,1,20,200,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,62.7,0,6,0,6,150,30,3,1,20,200,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,62.7,0,6,0,6,150,30,3,1,20,500,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,62.7,0,6,0,6,150,30,3,1,20,500,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,72.7,0,6,0,6,150,30,3,1,30,0,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,72.7,0,6,0,6,150,30,3,1,30,0,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,72.7,0,6,0,6,150,30,3,1,30,200,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,72.7,0,6,0,6,150,30,3,1,30,200,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,72.7,0,6,0,6,150,30,3,1,30,500,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4801.89,800.32,0.0,0,6,0,0,0,0,100.0,0.0,72.7,0,6,0,6,150,30,3,1,30,500,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,48.1,0,6,0,6,150,30,5,1,5,0,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,48.1,0,6,0,6,150,30,5,1,5,0,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,48.1,0,6,0,6,150,30,5,1,5,200,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,48.1,0,6,0,6,150,30,5,1,5,200,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,48.1,0,6,0,6,150,30,5,1,5,500,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,48.1,0,6,0,6,150,30,5,1,5,500,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,53.1,0,6,0,6,150,30,5,1,10,0,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,53.1,0,6,0,6,150,30,5,1,10,0,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,53.1,0,6,0,6,150,30,5,1,10,200,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,53.1,0,6,0,6,150,30,5,1,10,200,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,53.1,0,6,0,6,150,30,5,1,10,500,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,53.1,0,6,0,6,150,30,5,1,10,500,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,63.1,0,6,0,6,150,30,5,1,20,0,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,63.1,0,6,0,6,150,30,5,1,20,0,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,63.1,0,6,0,6,150,30,5,1,20,200,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,63.1,0,6,0,6,150,30,5,1,20,200,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,63.1,0,6,0,6,150,30,5,1,20,500,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,63.1,0,6,0,6,150,30,5,1,20,500,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,73.1,0,6,0,6,150,30,5,1,30,0,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,73.1,0,6,0,6,150,30,5,1,30,0,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,73.1,0,6,0,6,150,30,5,1,30,200,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,73.1,0,6,0,6,150,30,5,1,30,200,2,99.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,73.1,0,6,0,6,150,30,5,1,30,500,2,1.0,10,NIFTY,25
6,6,0,100.0,9999.0,4769.39,794.9,0.0,0,6,0,0,0,0,100.0,0.0,73.1,0,6,0,6,150,30,5,1,30,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,52.2,1,4,1,4,180,15,3,1,5,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,60.2,0,4,0,4,180,15,3,1,5,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,60.2,0,4,0,4,180,15,3,1,5,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,52.2,1,4,1,4,180,15,3,1,5,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,60.2,0,4,0,4,180,15,3,1,5,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,60.2,0,4,0,4,180,15,3,1,5,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,52.2,1,4,1,4,180,15,3,1,5,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,60.2,0,4,0,4,180,15,3,1,5,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,60.2,0,4,0,4,180,15,3,1,5,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,57.2,1,4,1,4,180,15,3,1,10,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,65.2,0,4,0,4,180,15,3,1,10,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,65.2,0,4,0,4,180,15,3,1,10,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,57.2,1,4,1,4,180,15,3,1,10,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,65.2,0,4,0,4,180,15,3,1,10,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,65.2,0,4,0,4,180,15,3,1,10,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,57.2,1,4,1,4,180,15,3,1,10,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,65.2,0,4,0,4,180,15,3,1,10,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,65.2,0,4,0,4,180,15,3,1,10,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,67.2,1,4,1,4,180,15,3,1,20,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,75.2,0,4,0,4,180,15,3,1,20,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,75.2,0,4,0,4,180,15,3,1,20,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,67.2,1,4,1,4,180,15,3,1,20,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,75.2,0,4,0,4,180,15,3,1,20,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,75.2,0,4,0,4,180,15,3,1,20,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,67.2,1,4,1,4,180,15,3,1,20,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,75.2,0,4,0,4,180,15,3,1,20,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,75.2,0,4,0,4,180,15,3,1,20,500,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,77.2,1,4,1,4,180,15,3,1,30,0,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,85.2,0,4,0,4,180,15,3,1,30,0,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,85.2,0,4,0,4,180,15,3,1,30,0,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,77.2,1,4,1,4,180,15,3,1,30,200,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,85.2,0,4,0,4,180,15,3,1,30,200,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,85.2,0,4,0,4,180,15,3,1,30,200,2,99.0,10,NIFTY,25
5,5,0,100.0,9999.0,3045.01,609.0,0.0,0,5,0,0,0,0,100.0,0.0,77.2,1,4,1,4,180,15,3,1,30,500,2,0.8,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,85.2,0,4,0,4,180,15,3,1,30,500,2,1.0,10,NIFTY,25
4,4,0,100.0,9999.0,2488.76,622.19,0.0,0,4,0,0,0,0,100.0,0.0,85.2,0,4,0,4,180,15,3,1,30,500,2,99.0,10,NIFTY,25
